sample_id,ncrna_id,drug_id,disease_id,label,split_role,source_dataset
13540,235,87,35,0,non_association,sampled_union_space
13541,1037,137,18,0,non_association,sampled_union_space
13542,1261,62,35,0,non_association,sampled_union_space
13543,1432,94,0,0,non_association,sampled_union_space
13544,476,91,21,0,non_association,sampled_union_space
13545,370,122,24,0,non_association,sampled_union_space
13546,1401,77,2,0,non_association,sampled_union_space
13547,215,122,6,0,non_association,sampled_union_space
13548,151,115,22,0,non_association,sampled_union_space
13549,1166,63,26,0,non_association,sampled_union_space
13550,741,29,47,0,non_association,sampled_union_space
13551,994,92,2,0,non_association,sampled_union_space
13552,791,88,23,0,non_association,sampled_union_space
13553,1435,125,23,0,non_association,sampled_union_space
13554,1472,145,29,0,non_association,sampled_union_space
13555,398,26,5,0,non_association,sampled_union_space
13556,1317,6,2,0,non_association,sampled_union_space
13557,1266,119,41,0,non_association,sampled_union_space
13558,392,48,17,0,non_association,sampled_union_space
13559,776,50,22,0,non_association,sampled_union_space
13560,207,102,19,0,non_association,sampled_union_space
13561,782,127,32,0,non_association,sampled_union_space
13562,318,33,12,0,non_association,sampled_union_space
13563,904,18,17,0,non_association,sampled_union_space
13564,351,121,2,0,non_association,sampled_union_space
13565,231,83,24,0,non_association,sampled_union_space
13566,341,103,10,0,non_association,sampled_union_space
13567,1116,22,28,0,non_association,sampled_union_space
13568,1467,47,18,0,non_association,sampled_union_space
13569,723,52,26,0,non_association,sampled_union_space
13570,547,73,2,0,non_association,sampled_union_space
13571,104,19,15,0,non_association,sampled_union_space
13572,771,140,18,0,non_association,sampled_union_space
13573,1126,47,2,0,non_association,sampled_union_space
13574,691,45,35,0,non_association,sampled_union_space
13575,1174,37,12,0,non_association,sampled_union_space
13576,418,53,18,0,non_association,sampled_union_space
13577,582,83,49,0,non_association,sampled_union_space
13578,496,109,23,0,non_association,sampled_union_space
13579,1414,113,10,0,non_association,sampled_union_space
13580,1204,107,28,0,non_association,sampled_union_space
13581,99,46,18,0,non_association,sampled_union_space
13582,816,87,18,0,non_association,sampled_union_space
13583,643,117,23,0,non_association,sampled_union_space
13584,1444,39,23,0,non_association,sampled_union_space
13585,649,41,54,0,non_association,sampled_union_space
13586,690,123,23,0,non_association,sampled_union_space
13587,654,10,32,0,non_association,sampled_union_space
13588,1481,13,28,0,non_association,sampled_union_space
13589,809,147,17,0,non_association,sampled_union_space
13590,1321,125,17,0,non_association,sampled_union_space
13591,1045,127,35,0,non_association,sampled_union_space
13592,1250,145,17,0,non_association,sampled_union_space
13593,1354,25,12,0,non_association,sampled_union_space
13594,936,94,2,0,non_association,sampled_union_space
13595,566,53,5,0,non_association,sampled_union_space
13596,273,109,17,0,non_association,sampled_union_space
13597,1241,144,2,0,non_association,sampled_union_space
13598,1005,89,29,0,non_association,sampled_union_space
13599,1415,89,18,0,non_association,sampled_union_space
13600,704,8,17,0,non_association,sampled_union_space
13601,725,107,35,0,non_association,sampled_union_space
13602,831,81,3,0,non_association,sampled_union_space
13603,455,24,17,0,non_association,sampled_union_space
13604,452,92,17,0,non_association,sampled_union_space
13605,683,22,17,0,non_association,sampled_union_space
13606,770,111,2,0,non_association,sampled_union_space
13607,687,69,17,0,non_association,sampled_union_space
13608,189,93,26,0,non_association,sampled_union_space
13609,732,91,6,0,non_association,sampled_union_space
13610,595,68,2,0,non_association,sampled_union_space
13611,1040,35,22,0,non_association,sampled_union_space
13612,153,142,18,0,non_association,sampled_union_space
13613,726,7,2,0,non_association,sampled_union_space
13614,575,108,12,0,non_association,sampled_union_space
13615,1388,11,22,0,non_association,sampled_union_space
13616,545,130,38,0,non_association,sampled_union_space
13617,1403,19,34,0,non_association,sampled_union_space
13618,436,101,2,0,non_association,sampled_union_space
13619,1139,103,24,0,non_association,sampled_union_space
13620,271,128,22,0,non_association,sampled_union_space
13621,868,108,25,0,non_association,sampled_union_space
13622,497,138,26,0,non_association,sampled_union_space
13623,301,64,31,0,non_association,sampled_union_space
13624,1209,130,49,0,non_association,sampled_union_space
13625,675,78,51,0,non_association,sampled_union_space
13626,749,20,66,0,non_association,sampled_union_space
13627,131,107,2,0,non_association,sampled_union_space
13628,1148,88,21,0,non_association,sampled_union_space
13629,297,29,2,0,non_association,sampled_union_space
13630,514,137,5,0,non_association,sampled_union_space
13631,417,96,26,0,non_association,sampled_union_space
13632,395,146,2,0,non_association,sampled_union_space
13633,632,68,2,0,non_association,sampled_union_space
13634,1088,129,17,0,non_association,sampled_union_space
13635,1468,126,23,0,non_association,sampled_union_space
13636,1434,126,12,0,non_association,sampled_union_space
13637,997,12,49,0,non_association,sampled_union_space
13638,484,54,24,0,non_association,sampled_union_space
13639,1455,91,38,0,non_association,sampled_union_space
13640,1415,70,2,0,non_association,sampled_union_space
13641,692,78,23,0,non_association,sampled_union_space
13642,0,49,2,0,non_association,sampled_union_space
13643,934,96,12,0,non_association,sampled_union_space
13644,933,14,12,0,non_association,sampled_union_space
13645,1205,17,25,0,non_association,sampled_union_space
13646,1008,127,17,0,non_association,sampled_union_space
13647,848,3,2,0,non_association,sampled_union_space
13648,1219,76,18,0,non_association,sampled_union_space
13649,958,32,34,0,non_association,sampled_union_space
13650,525,4,2,0,non_association,sampled_union_space
13651,1237,40,2,0,non_association,sampled_union_space
13652,235,61,22,0,non_association,sampled_union_space
13653,330,59,2,0,non_association,sampled_union_space
13654,231,129,17,0,non_association,sampled_union_space
13655,1024,41,5,0,non_association,sampled_union_space
13656,18,91,2,0,non_association,sampled_union_space
13657,1283,107,6,0,non_association,sampled_union_space
13658,975,85,12,0,non_association,sampled_union_space
13659,187,20,19,0,non_association,sampled_union_space
13660,772,73,57,0,non_association,sampled_union_space
13661,275,90,17,0,non_association,sampled_union_space
13662,1400,104,17,0,non_association,sampled_union_space
13663,82,90,22,0,non_association,sampled_union_space
13664,410,67,22,0,non_association,sampled_union_space
13665,210,51,6,0,non_association,sampled_union_space
13666,752,13,26,0,non_association,sampled_union_space
13667,249,70,57,0,non_association,sampled_union_space
13668,228,3,2,0,non_association,sampled_union_space
13669,1217,23,17,0,non_association,sampled_union_space
13670,1470,72,23,0,non_association,sampled_union_space
13671,553,20,21,0,non_association,sampled_union_space
13672,864,47,41,0,non_association,sampled_union_space
13673,568,37,6,0,non_association,sampled_union_space
13674,698,137,5,0,non_association,sampled_union_space
13675,557,48,6,0,non_association,sampled_union_space
13676,384,106,17,0,non_association,sampled_union_space
13677,742,134,18,0,non_association,sampled_union_space
13678,1225,134,18,0,non_association,sampled_union_space
13679,1001,39,2,0,non_association,sampled_union_space
13680,1295,121,6,0,non_association,sampled_union_space
13681,41,147,6,0,non_association,sampled_union_space
13682,1236,83,17,0,non_association,sampled_union_space
13683,927,142,17,0,non_association,sampled_union_space
13684,224,3,5,0,non_association,sampled_union_space
13685,1388,110,2,0,non_association,sampled_union_space
13686,813,107,30,0,non_association,sampled_union_space
13687,276,54,30,0,non_association,sampled_union_space
13688,931,101,22,0,non_association,sampled_union_space
13689,765,99,22,0,non_association,sampled_union_space
13690,232,125,6,0,non_association,sampled_union_space
13691,255,50,26,0,non_association,sampled_union_space
13692,1466,124,12,0,non_association,sampled_union_space
13693,993,141,2,0,non_association,sampled_union_space
13694,1479,118,2,0,non_association,sampled_union_space
13695,149,138,17,0,non_association,sampled_union_space
13696,1242,43,17,0,non_association,sampled_union_space
13697,1492,103,17,0,non_association,sampled_union_space
13698,612,99,21,0,non_association,sampled_union_space
13699,373,8,22,0,non_association,sampled_union_space
13700,1417,35,6,0,non_association,sampled_union_space
13701,383,114,22,0,non_association,sampled_union_space
13702,1016,141,24,0,non_association,sampled_union_space
13703,352,42,18,0,non_association,sampled_union_space
13704,1016,103,2,0,non_association,sampled_union_space
13705,50,31,26,0,non_association,sampled_union_space
13706,1182,49,0,0,non_association,sampled_union_space
13707,1330,95,26,0,non_association,sampled_union_space
13708,485,125,30,0,non_association,sampled_union_space
13709,147,20,12,0,non_association,sampled_union_space
13710,147,75,2,0,non_association,sampled_union_space
13711,33,17,18,0,non_association,sampled_union_space
13712,32,149,2,0,non_association,sampled_union_space
13713,1008,144,17,0,non_association,sampled_union_space
13714,788,137,12,0,non_association,sampled_union_space
13715,1212,40,13,0,non_association,sampled_union_space
13716,702,87,2,0,non_association,sampled_union_space
13717,950,43,18,0,non_association,sampled_union_space
13718,1236,56,2,0,non_association,sampled_union_space
13719,1071,86,6,0,non_association,sampled_union_space
13720,672,136,18,0,non_association,sampled_union_space
13721,1077,93,23,0,non_association,sampled_union_space
13722,764,65,2,0,non_association,sampled_union_space
13723,1474,105,6,0,non_association,sampled_union_space
13724,1106,103,12,0,non_association,sampled_union_space
13725,1486,95,2,0,non_association,sampled_union_space
13726,480,123,18,0,non_association,sampled_union_space
13727,1327,52,26,0,non_association,sampled_union_space
13728,1283,89,12,0,non_association,sampled_union_space
13729,283,19,2,0,non_association,sampled_union_space
13730,1440,97,2,0,non_association,sampled_union_space
13731,845,103,6,0,non_association,sampled_union_space
13732,269,81,16,0,non_association,sampled_union_space
13733,277,122,22,0,non_association,sampled_union_space
13734,77,33,2,0,non_association,sampled_union_space
13735,1034,104,12,0,non_association,sampled_union_space
13736,1461,113,26,0,non_association,sampled_union_space
13737,539,112,5,0,non_association,sampled_union_space
13738,601,11,2,0,non_association,sampled_union_space
13739,1395,107,17,0,non_association,sampled_union_space
13740,463,34,22,0,non_association,sampled_union_space
13741,1276,35,24,0,non_association,sampled_union_space
13742,957,129,26,0,non_association,sampled_union_space
13743,714,58,49,0,non_association,sampled_union_space
13744,1479,6,18,0,non_association,sampled_union_space
13745,499,126,2,0,non_association,sampled_union_space
13746,1161,141,6,0,non_association,sampled_union_space
13747,214,27,23,0,non_association,sampled_union_space
13748,468,136,26,0,non_association,sampled_union_space
13749,18,57,17,0,non_association,sampled_union_space
13750,201,67,17,0,non_association,sampled_union_space
13751,115,37,23,0,non_association,sampled_union_space
13752,380,50,2,0,non_association,sampled_union_space
13753,771,54,49,0,non_association,sampled_union_space
13754,968,75,38,0,non_association,sampled_union_space
13755,796,148,26,0,non_association,sampled_union_space
